code,price,sma50,sma150,sma200,high52w,low52w,sma200_20d_ago,rs_percentile,ret_3m,ret_6m,ret_9m,ret_12m,tt_1,tt_2,tt_3,tt_4,tt_5,tt_6,tt_7,tt_8,tt_all_pass,non_cut_years,non_cut_years_verified,non_cut_years_required,coverage_years,div_source_used,needs_manual_dividend_check,cfo_pos_5y_ratio,fcf_pos_5y_ratio,fcf_payout_3y,fcf_payout_hard_fail,fcf_latest,div_paid_latest,total_div_fwd,total_div_actual,dps_fwd,bps_latest,eps_fwd,net_shares_latest,fiscal_month,metrics_coverage,data_quality_flags,Sector33CodeName,Sector17CodeName,Name,dividend_yield_fwd,dividend_yield_fwd_total,yield_split_mismatch,high_yield_risk,per_fwd,pbr,fcf_yield,per_sector_rank,value_pass,is_financial,core_pass,core_fin_pass,core_candidate,core_momo_pass,trend_score,core_drop_reasons,satellite_pass,eps_growth_yoy,eps_accel,eps_score,satellite_drop_reasons,breakout_20d,breakout_55d,first_pullback,in_holdings,composite_score,drop_reason
70340,426.0,471.58,559.8533333333334,582.12,798.0,297.0,584.77,3.13915857605178,-0.26297577854671284,-0.29000000000000004,-0.29000000000000004,0.08951406649616378,False,False,False,False,False,True,False,False,False,0.0,0.0,5,2,jquants,True,0.5,1.0,0.0,False,,,,,,,-15.56,,10.0,1.0,shares_missing; div_history_short,サービス業,情報通信・サービスその他,プロレド・パートナーズ,,,False,False,,,,,False,False,False,False,False,False,1,A_non_cut_years; B_cfo_pos_ratio; E_div_yield; F_value_pass,False,,,0,TT_not_all_pass; yield_unknown,False,False,False,False,1.56957928802589,A_non_cut_years; B_cfo_pos_ratio; E_div_yield; F_value_pass; TT_not_all_pass; yield_unknown; data_missing:yield_total
39940,3607.0,3413.87,4423.25,4709.3675,6680.0,2763.5,4822.6375,2.9773462783171523,-0.20163789287295264,-0.34394325209166965,-0.2542898490800083,-0.09937578027465666,False,False,False,False,True,True,False,False,False,0.0,0.0,5,2,jquants,True,0.5,0.0,,True,,,,,,,,,11.0,0.75,shares_missing; div_history_short,情報･通信業,情報通信・サービスその他,マネーフォワード,,,False,False,,,,,False,False,False,False,False,False,1,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,TT_not_all_pass; yield_unknown,False,False,False,False,1.4886731391585761,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; TT_not_all_pass; yield_unknown; data_missing:yield_total; data_missing:fcf_payout
74260,794.0,1104.9207006835939,1141.5927327473958,1152.674549560547,1418.9464111328125,781.0,1164.61705078125,1.9741100323624596,-0.2807971014492754,-0.28014505893019037,-0.28014505893019037,-0.26887661141804786,False,False,False,False,False,False,False,False,False,1.0,1.0,5,22,yf,False,1.0,1.0,0.6285714285714286,True,,,,,,,-327.44,,3.0,1.0,shares_missing; div_split_adjusted,卸売業,商社・卸売,山大,,,False,False,,,,,False,False,False,False,False,False,0,A_non_cut_years; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,TT_not_all_pass; yield_unknown,False,False,False,False,1.48705501618123,A_non_cut_years; D_fcf_hard_fail; E_div_yield; F_value_pass; TT_not_all_pass; yield_unknown; data_missing:yield_total
43960,1088.0,1206.5,1402.2566666666667,1385.8975,1707.5,846.0,1399.34,2.8802588996763756,-0.2884238064094179,-0.3345565749235474,-0.19556377079482445,0.08800000000000008,False,True,False,False,False,False,False,False,False,0.0,0.0,5,7,yf,False,1.0,1.0,0.3244949494949495,True,,,,,49.0,,141.57,,6.0,1.0,shares_missing; div_split_adjusted,情報･通信業,情報通信・サービスその他,システムサポートホールディングス,0.04503676470588235,,False,False,7.685244048880413,,,0.06746031746031746,True,False,False,False,False,False,2,A_non_cut_years; D_fcf_hard_fail,False,-0.5581154543101217,,0,TT_not_all_pass,False,False,False,False,1.4401294498381878,A_non_cut_years; D_fcf_hard_fail; TT_not_all_pass; data_missing:yield_total
78860,690.0,771.9,869.9733333333334,911.26,1300.0,663.0,931.82,2.621359223300971,-0.21590909090909094,-0.3016194331983806,-0.24259055982436883,-0.23672566371681414,False,False,False,False,False,False,False,False,False,0.0,0.0,5,8,yf,False,1.0,1.0,0.0,False,153000000.0,0.0,,0.0,0.0,1058.91,-255.74,1329391.0,3.0,1.0,div_split_adjusted,化学,素材・化学,ヤマト　モビリティ　＆　Ｍｆｇ．,0.0,0.0,False,False,,0.6516134515681219,0.16679752641230655,,True,False,False,False,False,False,0,A_non_cut_years; E_div_yield,False,-9.598074608904934,False,0,TT_not_all_pass; yield_below_2pct,False,False,False,False,1.3106796116504855,A_non_cut_years; E_div_yield; TT_not_all_pass; yield_below_2pct
81650,133.0,150.14,201.33333333333334,212.94,284.0,119.0,226.59,0.3883495145631068,-0.3543689320388349,-0.4411764705882353,-0.4504132231404959,-0.5092250922509225,False,False,False,False,False,False,False,False,False,2.0,2.0,5,19,yf,False,0.0,0.0,,True,,,,,,,88.72,,12.0,0.75,shares_missing,小売業,小売,千趣会,,,False,False,1.4990982867448153,,,0.008888888888888889,True,False,False,False,False,False,0,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,False,,,0,TT_not_all_pass; yield_unknown,False,False,False,False,1.1941747572815533,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; TT_not_all_pass; yield_unknown; data_missing:yield_total; data_missing:fcf_payout
65720,224.0,231.89761474609375,300.32221740722656,317.9716630554199,415.0,214.0,325.4716630554199,1.3592233009708738,-0.27508090614886727,-0.38292011019283745,-0.3563218390804598,-0.2195121951219512,False,False,False,False,False,False,False,False,False,1.0,1.0,5,2,yf,True,1.0,1.0,0.46629213483146065,True,,,,,,,7.59,,2.0,1.0,shares_missing; div_split_adjusted; div_history_short,サービス業,情報通信・サービスその他,オープングループ,,,False,False,29.512516469038207,,,0.8714859437751004,False,False,False,False,False,False,0,A_non_cut_years; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,TT_not_all_pass; yield_unknown,False,False,False,False,1.179611650485437,A_non_cut_years; D_fcf_hard_fail; E_div_yield; F_value_pass; TT_not_all_pass; yield_unknown; data_missing:yield_total
36970,628.0,669.9719995117188,957.43,1129.11,1790.0,591.5,1231.846499633789,0.3559870550161813,-0.3472611994595156,-0.4440017706949978,-0.6483762597984323,-0.45415036940460674,False,False,False,False,False,False,False,False,False,2.0,2.0,5,3,jquants,True,1.0,0.3333333333333333,0.0,True,3955000000.0,0.0,,0.0,0.0,154.2,33.93,263285163.0,8.0,1.0,div_history_short,情報･通信業,情報通信・サービスその他,ＳＨＩＦＴ,0.0,0.0,False,False,18.508694370763337,4.072632944228276,0.023919960505472702,0.6587301587301587,False,False,False,False,False,False,0,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,False,-0.9393562155433042,False,0,TT_not_all_pass; yield_below_2pct,False,False,False,False,1.1779935275080906,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; TT_not_all_pass; yield_below_2pct
87460,269.0,352.16,411.79333333333335,404.565,721.0,202.0,402.995,2.3300970873786406,-0.23796033994334276,-0.46199999999999997,-0.08503401360544216,-0.04946996466431097,False,True,True,False,False,True,False,False,False,0.0,0.0,5,16,yf,False,0.0,0.5,0.0,True,,,,,0.0,,,,3.0,1.0,shares_missing; div_split_adjusted,証券･商品先物取引業,金融（除く銀行）,ｕｎｂａｎｋｅｄ,0.0,,False,False,,,,,False,False,False,False,False,False,2,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,TT_not_all_pass; yield_below_2pct,False,False,False,False,1.1650485436893203,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; TT_not_all_pass; yield_below_2pct; data_missing:yield_total
68360,895.0,901.22,1023.14,1150.02,1860.0,668.0,1168.8,2.1682847896440127,-0.1451766953199618,-0.21970357454228417,-0.47995351539802444,-0.48235974551764027,False,False,False,False,False,True,False,False,False,0.0,0.0,5,2,jquants,True,0.5,0.5,0.0,True,,,,,,,,,3.0,1.0,shares_missing; div_history_short,電気機器,電機・精密,ぷらっとホーム,,,False,False,,,,,False,False,False,False,False,False,1,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,TT_not_all_pass; yield_unknown,False,False,False,False,1.0841423948220064,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; TT_not_all_pass; yield_unknown; data_missing:yield_total
