code,Name,yield_basis,effective_yield,manual_dividend_check_reason
93080,乾汽船,dps_fallback,0.05013192612137203,yf_high_yield
36680,コロプラ,dps_fallback,0.04640371229698376,yf_high_yield
86140,東洋証券,fwd,0.076103500761035,high_yield_risk; yf_high_yield
62100,ＴＯＹＯイノベックス,dps_fallback,0.05343511450381679,yf_high_yield
79140,共同印刷,fwd,0.09253139458030403,high_yield_risk; yf_high_yield
34430,川田テクノロジーズ,dps_fallback,0.09596293845135671,high_yield_risk; yf_high_yield
93680,キムラユニティー,dps_fallback,0.07039106145251396,high_yield_risk; yf_high_yield
81500,三信電気,dps_fallback,0.05016722408026756,yf_high_yield
13330,マルハニチロ,dps_fallback,0.08403361344537816,high_yield_risk; yf_high_yield
89960,ハウスフリーダム,fwd,0.04965243296921549,yf_high_yield
66990,ダイヤモンドエレクトリックホールディングス,dps_fallback,0.04664179104477612,yf_high_yield
79460,光陽社,fwd,0.08450704225352113,high_yield_risk; yf_high_yield
51610,西川ゴム工業,fwd,0.06624405705229794,high_yield_risk; yf_high_yield
39530,大村紙業,fwd,0.0651890482398957,high_yield_risk; yf_high_yield
88970,ＭＩＲＡＲＴＨホールディングス,dps_fallback,0.07537688442211055,high_yield_risk; yf_high_yield
75050,扶桑電通,fwd,0.07115063924402446,high_yield_risk; yf_high_yield
37080,特種東海製紙,dps_fallback,0.07495315427857589,high_yield_risk; yf_high_yield
28710,ニチレイ,fwd,0.048651507139079855,yf_high_yield
73670,セルム,dps_fallback,0.0581039755351682,yf_high_yield
32990,ムゲンエステート,fwd,0.05170068027210884,yf_high_yield
49760,東洋ドライルーブ,dps_fallback,0.06616126809097174,high_yield_risk; yf_high_yield
74800,スズデン,dps_fallback,0.05977945443993035,yf_high_yield
67370,ＥＩＺＯ,actual,0.051062265179910304,yf_high_yield
45950,ミズホメディー,fwd,0.056818181818181816,yf_high_yield
79570,フジコピアン,dps_fallback,0.056439942112879886,yf_high_yield
80750,神鋼商事,dps_fallback,0.12981393336218086,high_yield_risk; yf_high_yield
35970,自重堂,fwd,0.05934718100890208,yf_high_yield
89230,トーセイ,fwd,0.06012269938650307,high_yield_risk; yf_high_yield
74640,セフテック,dps_fallback,0.05176613885505481,yf_high_yield
47250,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,fwd,0.05036373810856184,yf_high_yield
88030,平和不動産,fwd,0.051470588235294115,yf_high_yield
75930,ＶＴホールディングス,dps_fallback,0.05,yf_high_yield
17870,ナカボーテック,fwd,0.0499092558983666,yf_high_yield
45770,ダイト,dps_fallback,0.05622489959839357,yf_high_yield
68740,協立電機,fwd,0.05181347150259067,yf_high_yield
94330,ＫＤＤＩ,dps_fallback,0.05690737833594976,yf_high_yield
20030,日東富士製粉,fwd,0.15774647887323945,high_yield_risk; yf_high_yield
14140,ショーボンドホールディングス,fwd,0.03370349365342069,yield_split_mismatch
63930,油研工業,fwd,0.05030181086519115,yf_high_yield
56030,虹技,dps_fallback,0.0452147701582517,yf_high_yield
99040,ベリテ,dps_fallback,0.04671717171717172,yf_high_yield
66940,ズーム,dps_fallback,0.04874213836477988,yf_high_yield
21140,フジ日本,fwd,0.05901639344262295,yf_high_yield
82270,しまむら,dps_fallback,0.06140620202640467,high_yield_risk; yf_high_yield
54800,日本冶金工業,dps_fallback,0.04782608695652174,yf_high_yield
51080,ブリヂストン,dps_fallback,0.06499535747446611,high_yield_risk; yf_high_yield
81300,サンゲツ,dps_fallback,0.05013368983957219,yf_high_yield
37120,情報企画,dps_fallback,0.11004784688995216,high_yield_risk; yf_high_yield
46710,ファルコホールディングス,fwd,0.048964968152866245,yf_high_yield
30020,グンゼ,fwd,0.10848400556328233,high_yield_risk; yf_high_yield
85840,ジャックス,dps_fallback,0.0472636815920398,yf_high_yield
69150,千代田インテグレ,dps_fallback,0.053156146179401995,yf_high_yield
70420,アクセスグループ・ホールディングス,dps_fallback,0.04942339373970346,yf_high_yield
90080,京王電鉄,fwd,0.1336719733504557,high_yield_risk; yf_high_yield
79710,東リ,fwd,0.05,yf_high_yield
71640,全国保証,fwd,0.06735417338059942,high_yield_risk; yf_high_yield
32310,野村不動産ホールディングス,dps_fallback,0.17020424717429772,high_yield_risk; yf_high_yield
98560,ケーユーホールディングス,dps_fallback,0.05574912891986063,yf_high_yield
52730,三谷セキサン,dps_fallback,0.0833826138379657,high_yield_risk; yf_high_yield
54510,ヨドコウ,dps_fallback,0.26292134831460673,high_yield_risk; yf_high_yield
86980,マネックスグループ,dps_fallback,0.06032934131736527,high_yield_risk; yf_high_yield
68940,パルステック工業,fwd,0.05188679245283019,yf_high_yield
64630,ＴＰＲ,dps_fallback,0.08156606851549755,high_yield_risk; yf_high_yield
77750,大研医器,dps_fallback,0.05215419501133787,yf_high_yield
67970,名古屋電機工業,fwd,0.06921824104234528,high_yield_risk
82910,日産東京販売ホールディングス,dps_fallback,0.04597701149425287,yf_high_yield
72960,エフ・シー・シー,dps_fallback,0.06038863976083707,high_yield_risk; yf_high_yield
73050,新家工業,dps_fallback,0.11985617259288853,high_yield_risk; yf_high_yield
26760,高千穂交易,dps_fallback,0.07901234567901234,high_yield_risk; yf_high_yield
59700,ジーテクト,dps_fallback,0.048226164079822616,yf_high_yield
53570,ヨータイ,dps_fallback,0.0539568345323741,yf_high_yield
18260,佐田建設,fwd,0.07272096949326093,high_yield_risk; yf_high_yield
81360,サンリオ,dps_fallback,0.05824815757547626,yf_high_yield
24980,オリエンタルコンサルタンツホールディングス,fwd,0.0722495894909688,high_yield_risk; yf_high_yield
36330,ＧＭＯペパボ,fwd,0.050659630606860157,yf_high_yield
24750,ＷＤＢホールディングス,dps_fallback,0.04862508383635144,yf_high_yield
32930,アズマハウス,dps_fallback,0.04539559014267185,yf_high_yield
54640,モリ工業,fwd,0.22340425531914893,high_yield_risk; yf_high_yield
43100,ドリームインキュベータ,fwd,0.1725122349102773,high_yield_risk; yf_high_yield
41710,グローバルインフォメーション,dps_fallback,0.04709576138147567,yf_high_yield
75370,丸文,dps_fallback,0.055322715842414084,yf_high_yield
79840,コクヨ,dps_fallback,0.09507346299403696,high_yield_risk; yf_high_yield
35710,ソトー,dps_fallback,0.05689900426742532,yf_high_yield
47140,リソー教育グループ,dps_fallback,0.05154639175257732,yf_high_yield
33930,スターティアホールディングス,fwd,0.045587162654996356,yf_high_yield
41830,三井化学,dps_fallback,0.07896814951302975,high_yield_risk; yf_high_yield
69190,ケル,dps_fallback,0.056577086280056574,yf_high_yield
97820,ディーエムエス,fwd,0.0767479674796748,high_yield_risk; yf_high_yield
60700,キャリアリンク,fwd,0.05139186295503212,yf_high_yield
67570,ＯＳＧコーポレーション,dps_fallback,0.04700352526439483,yf_high_yield
97440,メイテックグループホールディングス,fwd,0.05979314802844215,yf_high_yield
24280,ウェルネット,dps_fallback,0.04715447154471545,yf_high_yield
46440,イマジニア,fwd,0.054835493519441676,yf_high_yield
38040,システム　ディ,fwd,0.016816816816816817,yield_split_mismatch
52840,ヤマウホールディングス,dps_fallback,0.056,yf_high_yield
21480,アイティメディア,dps_fallback,0.06389776357827476,high_yield_risk; yf_high_yield
65390,ＭＳ−Ｊａｐａｎ,dps_fallback,0.059447983014861996,yf_high_yield
67180,アイホン,dps_fallback,0.046214006398862424,yf_high_yield
43240,電通グループ,dps_fallback,0.04701718907987867,yf_high_yield
42020,ダイセル,dps_fallback,0.048800325335502236,yf_high_yield
21210,ＭＩＸＩ,dps_fallback,0.046242774566473986,yf_high_yield
29320,ＳＴＩフードホールディングス,dps_fallback,0.10801080108010801,high_yield_risk; yf_high_yield
42350,ウルトラファブリックス・ホールディングス,dps_fallback,0.05909090909090909,yf_high_yield
64300,ダイコク電機,dps_fallback,0.05139186295503212,yf_high_yield
72610,マツダ,dps_fallback,0.05453644025780863,yf_high_yield
18820,東亜道路工業,dps_fallback,0.05639097744360902,yf_high_yield
48320,ＪＦＥシステムズ,dps_fallback,0.06555615260612574,high_yield_risk; yf_high_yield
78330,アイフィスジャパン,fwd,0.048091603053435114,yf_high_yield
47090,ＩＤホールディングス,fwd,0.06498545101842872,high_yield_risk; yf_high_yield
74810,尾家産業,dps_fallback,0.045495093666369314,yf_high_yield
40230,クレハ,fwd,0.05901639344262295,yf_high_yield
81170,中央自動車工業,dps_fallback,0.08838243468593664,high_yield_risk; yf_high_yield
62460,テクノスマート,fwd,0.04528699315429173,yf_high_yield
36570,ポールトゥウィンホールディングス,dps_fallback,0.053691275167785234,yf_high_yield
78180,トランザクション,fwd,0.04820333041191937,yf_high_yield
39450,スーパーバッグ,fwd,0.047748976807639835,yf_high_yield
59880,パイオラックス,dps_fallback,0.05981794538361508,yf_high_yield
59500,日本パワーファスニング,dps_fallback,0.14705882352941177,high_yield_risk; yf_high_yield
68880,アクモス,dps_fallback,0.04752851711026616,yf_high_yield
14290,日本アクア,dps_fallback,0.049132947976878616,yf_high_yield
79310,未来工業,dps_fallback,0.05030181086519115,yf_high_yield
24350,シダー,fwd,0.04608294930875576,yf_high_yield
23790,ディップ,dps_fallback,0.05214050493962678,yf_high_yield
96840,スクウェア・エニックス・ホールディングス,dps_fallback,0.0527391659852821,yf_high_yield
33910,ツルハホールディングス,dps_fallback,0.1289855072463768,high_yield_risk; yf_high_yield
98890,ＪＢＣＣホールディングス,dps_fallback,0.11166666666666666,high_yield_risk; yf_high_yield
72670,本田技研工業,dps_fallback,0.05386138613861386,yf_high_yield
96020,東宝,fwd,0.05929543076386467,yf_high_yield
18660,北野建設,dps_fallback,0.09507346585998272,high_yield_risk; yf_high_yield
74470,ナガイレーベン,dps_fallback,0.05977286312014345,yf_high_yield
64360,アマノ,fwd,0.04897844948222782,yf_high_yield
80070,高島,fwd,0.10831234256926953,high_yield_risk; yf_high_yield
24150,ヒューマンホールディングス,dps_fallback,0.048459563543003854,yf_high_yield
27630,エフティグループ,dps_fallback,0.04862953138815208,yf_high_yield
97570,船井総研ホールディングス,dps_fallback,0.07623318385650224,high_yield_risk; yf_high_yield
82730,イズミ,dps_fallback,0.09513742071881606,high_yield_risk; yf_high_yield
75520,ハピネット,dps_fallback,0.04868913857677903,yf_high_yield
34520,ビーロット,fwd,0.04922644163150492,yf_high_yield
65350,アイモバイル,dps_fallback,0.04990403071017274,yf_high_yield
54110,ＪＦＥホールディングス,dps_fallback,0.058258083309059135,yf_high_yield
54450,東京鐵鋼,dps_fallback,0.20615722924683894,high_yield_risk; yf_high_yield
89310,和田興産,dps_fallback,0.05247376311844078,yf_high_yield
34890,フェイスネットワーク,fwd,0.05305039787798409,yf_high_yield
47920,山田コンサルティンググループ,fwd,0.047268262737875995,yf_high_yield
61960,ストライク,fwd,0.15164279696714406,high_yield_risk; yf_high_yield
64190,マースグループホールディングス,dps_fallback,0.06932100959829364,high_yield_risk; yf_high_yield
80430,スターゼン,dps_fallback,0.09666080843585237,high_yield_risk; yf_high_yield
41980,テンダ,dps_fallback,0.048561151079136694,yf_high_yield
39160,デジタル・インフォメーション・テクノロジー,dps_fallback,0.07929515418502203,high_yield_risk; yf_high_yield
32840,フージャースホールディングス,dps_fallback,0.05281090289608177,yf_high_yield
21270,日本Ｍ＆Ａセンターホールディングス,dps_fallback,0.04625936970907778,yf_high_yield
30920,ＺＯＺＯ,dps_fallback,0.10439024390243902,high_yield_risk; yf_high_yield
98820,イエローハット,dps_fallback,0.06640106241699867,high_yield_risk; yf_high_yield
60880,シグマクシス・ホールディングス,fwd,0.05457463884430177,yf_high_yield
93410,ＧＥＮＯＶＡ,fwd,0.05385996409335727,yf_high_yield
82140,ＡＯＫＩホールディングス,fwd,0.048796356538711776,yf_high_yield
96580,ビジネスブレイン太田昭和,fwd,0.14331896551724138,high_yield_risk; yf_high_yield
46850,菱友システムズ,dps_fallback,0.055284552845528454,yf_high_yield
48200,イーエムシステムズ,fwd,0.05945121951219512,yf_high_yield
34310,宮地エンジニアリンググループ,actual,0.05843958131201108,yf_high_yield
32450,ディア・ライフ,fwd,0.06098741529525654,high_yield_risk; yf_high_yield
57290,日本精鉱,fwd,0.15322217214961695,high_yield_risk; yf_high_yield
24990,日本和装ホールディングス,fwd,0.050955414012738856,yf_high_yield
98880,ＵＥＸ,fwd,0.05182072829131653,yf_high_yield
48450,スカラ,fwd,0.04741379310344827,yf_high_yield
96820,ＤＴＳ,dps_fallback,0.1252465483234714,high_yield_risk; yf_high_yield
19720,三晃金属工業,fwd,0.05533279871692061,yf_high_yield
49140,高砂香料工業,dps_fallback,0.2021903959561921,high_yield_risk; yf_high_yield
72700,ＳＵＢＡＲＵ,dps_fallback,0.0485334458746571,yf_high_yield
54400,共英製鋼,dps_fallback,0.04926108374384237,yf_high_yield
21830,リニカル,dps_fallback,0.06504065040650407,high_yield_risk; yf_high_yield
54100,合同製鐵,dps_fallback,0.08324661810613944,high_yield_risk; yf_high_yield
98230,マミーマートホールディングス,dps_fallback,0.09316770186335403,high_yield_risk; yf_high_yield
71480,ＦＰＧ,dps_fallback,0.08337595907928388,high_yield_risk; yf_high_yield
43310,テイクアンドギヴ・ニーズ,fwd,0.05847953216374269,yf_high_yield
49320,アルマード,dps_fallback,0.09167842031029619,high_yield_risk; yf_high_yield
64170,ＳＡＮＫＹＯ,fwd,0.05451076587626056,yf_high_yield
27000,木徳神糧,fwd,0.08042895442359249,high_yield_risk; yf_high_yield
91450,ビーイングホールディングス,fwd,0.06879194630872483,high_yield_risk; yf_high_yield
32050,ダイドーリミテッド,fwd,0.1443001443001443,high_yield_risk; yf_high_yield
