code,Name,net_shares_source,shares_check_reason,data_quality_flags,effective_yield
96050,東映,missing,shares_missing,shares_missing; div_split_adjusted,
36270,テクミラホールディングス,missing,shares_missing,shares_missing; div_split_adjusted,
34230,エスイー,missing,shares_missing,shares_missing; div_split_adjusted,
54610,中部鋼鈑,missing,shares_missing,shares_missing; div_history_short,
39280,マイネット,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
39810,ビーグリー,missing,shares_missing,shares_missing; div_history_short,
88710,ゴールドクレスト,missing,shares_missing,shares_missing; div_split_adjusted,
80400,東京ソワール,missing,shares_missing,shares_missing; div_split_adjusted,
76130,シークス,missing,shares_missing,shares_missing; div_split_adjusted,
63090,巴工業,missing,shares_missing,shares_missing; div_split_adjusted,
17620,高松コンストラクショングループ,missing,shares_missing,shares_missing; div_split_adjusted,
21540,オープンアップグループ,missing,shares_missing,shares_missing; div_split_adjusted,
66140,シキノハイテック,missing,shares_missing,shares_missing; div_history_short,
36110,マツオカコーポレーション,missing,shares_missing,shares_missing,
58890,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,missing,shares_missing,shares_missing; div_history_short,
17950,マサル,missing,shares_missing,shares_missing; div_split_adjusted; yield_total_fallback_dps,0.03397027600849257
21680,パソナグループ,missing,shares_missing,shares_missing; div_split_adjusted,
89950,誠建設工業,missing,shares_missing,shares_missing; div_split_adjusted,
81030,明和産業,missing,shares_missing,shares_missing,
26930,ＹＫＴ,missing,shares_missing,shares_missing,
18610,熊谷組,missing,shares_missing,shares_missing; div_split_adjusted,
35010,ＳＵＭＩＮＯＥ,missing,shares_missing,shares_missing; div_split_adjusted; fcf_payout_extreme:18.24,
46110,大日本塗料,missing,shares_missing,shares_missing; div_split_adjusted,
89270,明豊エンタープライズ,missing,shares_missing,shares_missing; div_split_adjusted,
17240,シンクレイヤ,missing,shares_missing,shares_missing,
37500,ＡＤＲ１２０Ｓ,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
63250,タカキタ,missing,shares_missing,shares_missing,
36760,デジタルハーツホールディングス,missing,shares_missing,shares_missing; div_split_adjusted,
22960,伊藤ハム米久ホールディングス,missing,shares_missing,shares_missing; div_split_adjusted,
99720,アルテック,missing,shares_missing,shares_missing,
18200,西松建設,missing,shares_missing,shares_missing; div_split_adjusted,
62790,瑞光,missing,shares_missing,shares_missing; div_split_adjusted,
31600,大光,missing,shares_missing,shares_missing; div_split_adjusted,
43820,ＨＥＲＯＺ,missing,shares_missing,shares_missing; div_history_short,
82300,はせがわ,missing,shares_missing,shares_missing,
34540,ファーストブラザーズ,missing,shares_missing,shares_missing; div_split_adjusted,
77520,リコー,missing,shares_missing,shares_missing,
75440,スリーエフ,missing,shares_missing,shares_missing,
33170,フライングガーデン,missing,shares_missing,shares_missing; div_split_adjusted,
35240,日東製網,missing,shares_missing,shares_missing; div_split_adjusted,
39180,ＰＣＩホールディングス,missing,shares_missing,shares_missing; div_split_adjusted,
32770,サンセイランディック,missing,shares_missing,shares_missing,
95010,東京電力ホールディングス,missing,shares_missing,shares_missing,
21860,ソーバル,missing,shares_missing,shares_missing; div_split_adjusted,
93390,コーチ・エィ,missing,shares_missing,shares_missing; div_history_short; fcf_payout_extreme:46.00,
76000,日本エム・ディ・エム,missing,shares_missing,shares_missing,
39940,マネーフォワード,missing,shares_missing,shares_missing; div_history_short,
62910,日本エアーテック,missing,shares_missing,shares_missing,
18440,大盛工業,missing,shares_missing,shares_missing; div_split_adjusted,
66620,ユビテック,missing,shares_missing,shares_missing; div_split_adjusted,
68450,アズビル,missing,shares_missing,shares_missing; div_split_adjusted,
45210,科研製薬,missing,shares_missing,shares_missing; div_split_adjusted,
31090,シキボウ,missing,shares_missing,shares_missing; div_split_adjusted,
77310,ニコン,missing,shares_missing,shares_missing,
74190,ノジマ,missing,shares_missing,shares_missing; div_split_adjusted,
27840,アルフレッサ　ホールディングス,missing,shares_missing,shares_missing; div_split_adjusted,
63350,東京機械製作所,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
45340,持田製薬,missing,shares_missing,shares_missing; div_split_adjusted,
70380,フロンティア・マネジメント,missing,shares_missing,shares_missing; div_split_adjusted,
44940,バリオセキュア,missing,shares_missing,shares_missing; div_history_short,
90650,山九,missing,shares_missing,shares_missing; div_split_adjusted,
45480,生化学工業,missing,shares_missing,shares_missing; div_split_adjusted,
70350,ａｎｄ　ｆａｃｔｏｒｙ,missing,shares_missing,shares_missing; div_history_short,
64200,ガリレイ,missing,shares_missing,shares_missing; div_split_adjusted,
63390,新東工業,missing,shares_missing,shares_missing,
54060,神戸製鋼所,missing,shares_missing,shares_missing; div_split_adjusted,
90600,日本ロジテム,missing,shares_missing,shares_missing; div_split_adjusted,
91930,東京汽船,missing,shares_missing,shares_missing,
75780,ニチリョク,missing,shares_missing,shares_missing; div_split_adjusted,
74430,横浜魚類,missing,shares_missing,shares_missing,
18260,佐田建設,yfinance_corrected,shares_estimate_mismatch,div_split_adjusted; shares_estimate_mismatch,0.07272096949326093
78200,ニホンフラッシュ,missing,shares_missing,shares_missing; div_split_adjusted,
36960,セレス,missing,shares_missing,shares_missing; div_split_adjusted,
90060,京浜急行電鉄,missing,shares_missing,shares_missing; div_split_adjusted,
62920,カワタ,missing,shares_missing,shares_missing,
59230,高田機工,missing,shares_missing,shares_missing; div_split_adjusted,
45740,大幸薬品,missing,shares_missing,shares_missing; div_split_adjusted,
27470,北雄ラッキー,missing,shares_missing,shares_missing; div_split_adjusted,
76040,梅の花グループ,missing,shares_missing,shares_missing; div_split_adjusted,
66330,ＣＧＳホールディングス,missing,shares_missing,shares_missing,
99030,カンセキ,missing,shares_missing,shares_missing; div_split_adjusted,
38610,王子ホールディングス,missing,shares_missing,shares_missing,
63580,酒井重工業,missing,shares_missing,shares_missing; div_split_adjusted,
90170,新潟交通,missing,shares_missing,shares_missing; div_split_adjusted,
91430,ＳＧホールディングス,missing,shares_missing,shares_missing; div_split_adjusted,
72470,ミクニ,missing,shares_missing,shares_missing,
32420,アーバネットコーポレーション,missing,shares_missing,shares_missing; div_split_adjusted,
33960,フェリシモ,missing,shares_missing,shares_missing,
74140,小野建,missing,shares_missing,shares_missing,
58520,アーレスティ,missing,shares_missing,shares_missing,
94010,ＴＢＳホールディングス,missing,shares_missing,shares_missing,
43690,トリケミカル研究所,missing,shares_missing,shares_missing; div_split_adjusted,
24400,ぐるなび,missing,shares_missing,shares_missing; div_split_adjusted,
28180,ピエトロ,missing,shares_missing,shares_missing,
14330,ベステラ,missing,shares_missing,shares_missing; div_split_adjusted,
94660,アイドママーケティングコミュニケーション,missing,shares_missing,shares_missing; div_split_adjusted,
24320,ディー・エヌ・エー,missing,shares_missing,shares_missing; div_split_adjusted,
19290,日特建設,missing,shares_missing,shares_missing; div_split_adjusted,
76700,オーウエル,missing,shares_missing,shares_missing,
59330,アルインコ,missing,shares_missing,shares_missing,
95040,中国電力,missing,shares_missing,shares_missing,
53510,品川リフラ,missing,shares_missing,shares_missing; div_split_adjusted,
94345,ソフトバンク（優先株式）,missing,shares_missing,no_stmt_data; div_history_short,
76280,オーハシテクニカ,missing,shares_missing,shares_missing; div_split_adjusted,
17880,三東工業社,missing,shares_missing,shares_missing; div_split_adjusted; yield_total_fallback_dps,0.021551724137931036
84240,芙蓉総合リース,missing,shares_missing,shares_missing; div_split_adjusted,
76100,テイツー,missing,shares_missing,shares_missing; div_split_adjusted,
78360,アビックス,missing,shares_missing,shares_missing; div_history_short,
28830,大冷,missing,shares_missing,shares_missing,
39430,大石産業,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
75960,魚力,missing,shares_missing,shares_missing,
98950,コンセック,missing,shares_missing,shares_missing; div_split_adjusted,
72010,日産自動車,missing,shares_missing,shares_missing,
77090,クボテック,missing,shares_missing,shares_missing; div_history_short,
96440,タナベコンサルティンググループ,missing,shares_missing,shares_missing; div_split_adjusted,
94346,ソフトバンク（優先株式）,missing,shares_missing,no_stmt_data; div_history_short,
26700,エービーシー・マート,missing,shares_missing,shares_missing; div_split_adjusted,
38040,システム　ディ,yfinance_corrected,shares_estimate_mismatch,div_split_adjusted; shares_estimate_mismatch,0.016816816816816817
29030,シノブフーズ,missing,shares_missing,shares_missing,
21690,ＣＤＳ,missing,shares_missing,shares_missing; div_split_adjusted,
72790,ハイレックスコーポレーション,missing,shares_missing,shares_missing,
76830,ダブルエー,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
63490,小森コーポレーション,missing,shares_missing,shares_missing,
64000,不二精機,missing,shares_missing,shares_missing,
21460,ＵＴグループ,missing,shares_missing,shares_missing; div_split_adjusted,
43670,広栄化学,missing,shares_missing,shares_missing; div_split_adjusted,
78560,萩原工業,missing,shares_missing,shares_missing; div_split_adjusted,
26830,魚喜,missing,shares_missing,shares_missing; div_split_adjusted,
45690,杏林製薬,missing,shares_missing,shares_missing; div_split_adjusted,
21090,ＤＭ三井製糖,missing,shares_missing,shares_missing; div_split_adjusted,
40710,プラスアルファ・コンサルティング,missing,shares_missing,shares_missing; div_history_short,
96250,セレスポ,missing,shares_missing,shares_missing; div_split_adjusted,
69070,ジオマテック,missing,shares_missing,shares_missing,
52870,イトーヨーギョー,missing,shares_missing,shares_missing,
87060,極東証券,missing,shares_missing,shares_missing,
81230,川辺,missing,shares_missing,shares_missing; div_split_adjusted,
71980,ＳＢＩアルヒ,missing,shares_missing,shares_missing,
82190,青山商事,missing,shares_missing,shares_missing; div_split_adjusted,
71500,島根銀行,missing,shares_missing,shares_missing,
41970,アスマーク,missing,shares_missing,shares_missing; div_history_short,
79210,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,missing,shares_missing,shares_missing,
29260,篠崎屋,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
98490,共同紙販ホールディングス,missing,shares_missing,shares_missing; div_split_adjusted,
28770,日東ベスト,missing,shares_missing,shares_missing,
48280,ビジネスエンジニアリング,missing,shares_missing,shares_missing; div_split_adjusted,
75550,大田花き,missing,shares_missing,shares_missing,
65940,ニデック,missing,shares_missing,shares_missing; div_split_adjusted,
50765,インフロニア・ホールディングス（優先株式）,missing,shares_missing,no_stmt_data; div_history_short,
59590,岡部,missing,shares_missing,shares_missing,
97990,旭情報サービス,missing,shares_missing,shares_missing; div_split_adjusted,
29300,北の達人コーポレーション,missing,shares_missing,shares_missing; div_split_adjusted,
49980,フマキラー,missing,shares_missing,shares_missing; div_split_adjusted,
59410,中西製作所,missing,shares_missing,shares_missing,
24890,アドウェイズ,missing,shares_missing,shares_missing; div_split_adjusted,
42080,ＵＢＥ,missing,shares_missing,shares_missing; div_split_adjusted,
31910,ジョイフル本田,missing,shares_missing,shares_missing; div_split_adjusted,
48290,日本エンタープライズ,missing,shares_missing,shares_missing; div_split_adjusted,
80700,東京産業,missing,shares_missing,shares_missing,
96860,東洋テック,missing,shares_missing,shares_missing,
45520,ＪＣＲファーマ,missing,shares_missing,shares_missing; div_split_adjusted,
59280,アルメタックス,missing,shares_missing,shares_missing,
92010,日本航空,missing,shares_missing,shares_missing; div_split_adjusted,
36600,アイスタイル,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
72970,カーメイト,missing,shares_missing,shares_missing,
39330,チエル,missing,shares_missing,shares_missing; div_split_adjusted,
22110,不二家,missing,shares_missing,shares_missing; div_split_adjusted,
69880,日東電工,missing,shares_missing,shares_missing; div_split_adjusted,
18530,森組,missing,shares_missing,shares_missing,
59050,日本製罐,missing,shares_missing,shares_missing; div_split_adjusted,
81250,ワキタ,missing,shares_missing,shares_missing,
21560,セーラー広告,missing,shares_missing,shares_missing,
59000,ダイケン,missing,shares_missing,shares_missing,
33530,メディカル一光グループ,missing,shares_missing,shares_missing; div_split_adjusted,
79650,象印マホービン,missing,shares_missing,shares_missing; div_split_adjusted,
14190,タマホーム,missing,shares_missing,shares_missing; fcf_payout_extreme:11.15,
99500,ハチバン,missing,shares_missing,shares_missing; div_split_adjusted,
72640,ムロコーポレーション,missing,shares_missing,shares_missing,
43730,シンプレクス・ホールディングス,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
29230,サトウ食品,missing,shares_missing,shares_missing; div_split_adjusted,
34570,Ａｎｄ　Ｄｏホールディングス,missing,shares_missing,shares_missing; div_split_adjusted,
64180,日本金銭機械,missing,shares_missing,shares_missing; div_split_adjusted,
30100,ポラリス・ホールディングス,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
39480,光ビジネスフォーム,missing,shares_missing,shares_missing,
25935,伊藤園（優先株式）,missing,shares_missing,no_stmt_data,
88360,ＲＩＳＥ,missing,shares_missing,shares_missing; div_history_short,
47050,クリップコーポレーション,missing,shares_missing,shares_missing; div_split_adjusted,
75140,ヒマラヤ,missing,shares_missing,shares_missing,
31610,アゼアス,missing,shares_missing,shares_missing,
30680,ＷＤＩ,missing,shares_missing,shares_missing,
72720,ヤマハ発動機,missing,shares_missing,shares_missing; div_split_adjusted,
31740,ハピネス・アンド・ディ,missing,shares_missing,shares_missing; div_split_adjusted,
96210,建設技術研究所,missing,shares_missing,shares_missing; div_split_adjusted,
88480,レオパレス２１,missing,shares_missing,shares_missing,
78970,ホクシン,missing,shares_missing,shares_missing,
52320,住友大阪セメント,missing,shares_missing,shares_missing; div_split_adjusted,
79750,リヒトラブ,missing,shares_missing,shares_missing; div_split_adjusted,
17180,美樹工業,missing,shares_missing,shares_missing; div_split_adjusted,
26530,イオン九州,missing,shares_missing,shares_missing,
35380,ウイルプラスホールディングス,missing,shares_missing,shares_missing; div_split_adjusted,
37440,サイオス,missing,shares_missing,shares_missing; div_split_adjusted,
29270,ＡＦＣ−ＨＤアムスライフサイエンス,missing,shares_missing,shares_missing; div_split_adjusted,
85950,ジャフコ　グループ,missing,shares_missing,shares_missing; div_split_adjusted,
60820,ライドオンエクスプレスホールディングス,missing,shares_missing,shares_missing; div_split_adjusted,
94040,日本テレビホールディングス,missing,shares_missing,shares_missing; div_split_adjusted,
56020,栗本鐵工所,missing,shares_missing,shares_missing; div_split_adjusted,
50780,セレコーポレーション,missing,shares_missing,shares_missing; div_history_short,
96630,ナガワ,missing,shares_missing,shares_missing,
31690,ミサワ,missing,shares_missing,shares_missing; div_split_adjusted,
13830,ベルグアース,missing,shares_missing,shares_missing,
75950,アルゴグラフィックス,missing,shares_missing,shares_missing; div_split_adjusted,
89170,ファースト住建,missing,shares_missing,shares_missing; div_split_adjusted,
68670,リーダー電子,missing,shares_missing,shares_missing,
81310,ミツウロコグループホールディングス,missing,shares_missing,shares_missing,
79900,グローブライド,missing,shares_missing,shares_missing; div_split_adjusted,
76490,スギホールディングス,missing,shares_missing,shares_missing; div_split_adjusted,
71960,Ｃａｓａ,missing,shares_missing,shares_missing; div_split_adjusted,
35980,山喜,missing,shares_missing,shares_missing,
62220,島精機製作所,missing,shares_missing,shares_missing,
74940,コナカ,missing,shares_missing,shares_missing; div_split_adjusted,
82020,ラオックスホールディングス,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
78600,エイベックス,missing,shares_missing,shares_missing; div_split_adjusted,
81110,ゴールドウイン,missing,shares_missing,shares_missing; div_split_adjusted,
39680,セグエグループ,missing,shares_missing,shares_missing; div_split_adjusted,
33770,バイク王＆カンパニー,missing,shares_missing,shares_missing; div_split_adjusted,
38420,ネクストジェン,missing,shares_missing,shares_missing; div_split_adjusted,
78740,レック,missing,shares_missing,shares_missing; div_split_adjusted,
57420,エヌアイシ・オートテック,missing,shares_missing,shares_missing; div_split_adjusted,
65400,船場,missing,shares_missing,shares_missing,
91730,東海汽船,missing,shares_missing,shares_missing; div_split_adjusted,
74130,創健社,missing,shares_missing,shares_missing; div_split_adjusted; yield_total_fallback_dps,0.007797270955165692
27880,アップルインターナショナル,missing,shares_missing,shares_missing; div_split_adjusted,
82090,フレンドリー,missing,shares_missing,shares_missing; div_history_short,
72260,極東開発工業,missing,shares_missing,shares_missing; div_split_adjusted,
29840,ヤマイチエステート,missing,shares_missing,shares_missing; div_history_short,
47070,キタック,missing,shares_missing,shares_missing,
47600,アルファ,missing,shares_missing,shares_missing; div_split_adjusted; yield_total_fallback_dps,0.03614457831325301
90640,ヤマトホールディングス,missing,shares_missing,shares_missing,
23250,ＮＪＳ,missing,shares_missing,shares_missing; div_split_adjusted,
59520,アマテイ,missing,shares_missing,shares_missing,
80250,ツカモトコーポレーション,missing,shares_missing,shares_missing; div_split_adjusted,
81600,木曽路,missing,shares_missing,shares_missing,
46120,日本ペイントホールディングス,missing,shares_missing,shares_missing; div_split_adjusted,
43180,クイック,missing,shares_missing,shares_missing; div_split_adjusted,
78470,グラファイトデザイン,missing,shares_missing,shares_missing; div_split_adjusted,
68970,ツインバード,missing,shares_missing,shares_missing,
99870,スズケン,missing,shares_missing,shares_missing; div_split_adjusted,
18980,世紀東急工業,missing,shares_missing,shares_missing; div_split_adjusted,
30790,ディーブイエックス,missing,shares_missing,shares_missing; div_split_adjusted; fcf_payout_extreme:11.12,
29080,フジッコ,missing,shares_missing,shares_missing; div_split_adjusted,
23290,東北新社,missing,shares_missing,shares_missing; div_split_adjusted,
79830,ミロク,missing,shares_missing,shares_missing; div_split_adjusted,
18400,土屋ホールディングス,missing,shares_missing,shares_missing,
33720,関門海,missing,shares_missing,shares_missing; div_history_short,
97880,ナック,missing,shares_missing,shares_missing; div_split_adjusted,
90730,京極運輸商事,missing,shares_missing,shares_missing,
65600,エル・ティー・エス,missing,shares_missing,shares_missing; div_history_short,
44060,新日本理化,missing,shares_missing,shares_missing,
23950,新日本科学,missing,shares_missing,shares_missing; div_split_adjusted,
96280,燦ホールディングス,missing,shares_missing,shares_missing; div_split_adjusted,
24850,ティア,missing,shares_missing,shares_missing; div_split_adjusted,
49180,アイビー化粧品,missing,shares_missing,shares_missing; div_split_adjusted,
60500,イー・ガーディアン,missing,shares_missing,shares_missing; div_split_adjusted,
46680,明光ネットワークジャパン,missing,shares_missing,shares_missing,
18220,大豊建設,missing,shares_missing,shares_missing; div_split_adjusted,
98780,セキド,missing,shares_missing,shares_missing; div_split_adjusted,
73470,マーキュリアホールディングス,missing,shares_missing,shares_missing; div_history_short,
73130,テイ・エス　テック,missing,shares_missing,shares_missing; div_split_adjusted,
35210,テルマー湯ホールディングス,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
49020,コニカミノルタ,missing,shares_missing,shares_missing,
34260,アトムリビンテック,missing,shares_missing,shares_missing,
49510,エステー,missing,shares_missing,shares_missing,
48120,電通総研,missing,shares_missing,shares_missing; div_split_adjusted,
91420,九州旅客鉄道,missing,shares_missing,shares_missing,
45440,Ｈ．Ｕ．グループホールディングス,missing,shares_missing,shares_missing,
98850,シャルレ,missing,shares_missing,shares_missing,
81290,東邦ホールディングス,missing,shares_missing,shares_missing,
97200,ホテル、ニューグランド,missing,shares_missing,shares_missing; div_split_adjusted,
75450,西松屋チェーン,missing,shares_missing,shares_missing; div_split_adjusted,
54010,日本製鉄,missing,shares_missing,shares_missing; div_split_adjusted,
52160,倉元製作所,missing,shares_missing,shares_missing; div_history_short,
23730,ケア２１,missing,shares_missing,shares_missing; div_split_adjusted,
44400,ヴィッツ,missing,shares_missing,shares_missing; div_split_adjusted,
26870,シー・ヴイ・エス・ベイエリア,missing,shares_missing,shares_missing; div_split_adjusted,
99460,ミニストップ,missing,shares_missing,shares_missing,
43980,ブロードバンドセキュリティ,missing,shares_missing,shares_missing,
22660,六甲バター,missing,shares_missing,shares_missing,
48490,エン,missing,shares_missing,shares_missing; div_split_adjusted,
25930,伊藤園,missing,shares_missing,shares_missing; div_split_adjusted,
74160,はるやまホールディングス,missing,shares_missing,shares_missing,
22170,モロゾフ,missing,shares_missing,shares_missing; div_split_adjusted,
64640,ツバキ・ナカシマ,missing,shares_missing,shares_missing,
81130,ユニ・チャーム,missing,shares_missing,shares_missing; div_split_adjusted,
92290,サンウェルズ,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
21300,メンバーズ,missing,shares_missing,shares_missing; div_split_adjusted,
89140,エリアリンク,missing,shares_missing,shares_missing; div_split_adjusted,
76860,ひとまいる,missing,shares_missing,shares_missing; div_split_adjusted,
36360,三菱総合研究所,missing,shares_missing,shares_missing,
34160,ピクスタ,missing,shares_missing,shares_missing; div_history_short,
61910,エアトリ,missing,shares_missing,shares_missing; div_split_adjusted,
74220,東邦レマック,missing,shares_missing,shares_missing; div_split_adjusted,
27910,大黒天物産,missing,shares_missing,shares_missing,
75200,エコス,missing,shares_missing,shares_missing,
28200,やまみ,missing,shares_missing,shares_missing,
89460,ＡＳＩＡＮ　ＳＴＡＲ,missing,shares_missing,shares_missing; div_history_short,
62570,藤商事,missing,shares_missing,shares_missing; div_split_adjusted,
39010,マークラインズ,missing,shares_missing,shares_missing; div_split_adjusted,
60540,リブセンス,missing,shares_missing,shares_missing; div_history_short,
48160,東映アニメーション,missing,shares_missing,shares_missing; div_split_adjusted,
61850,ＳＭＮ,missing,shares_missing,shares_missing; div_history_short,
23760,サイネックス,missing,shares_missing,shares_missing,
17730,ワイ・ティー・エル・コーポレーション・バーハッド,missing,shares_missing,no_stmt_data; div_split_adjusted,
23150,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
31820,オイシックス・ラ・大地,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
61470,ヤマザキ,missing,shares_missing,shares_missing,
66590,メディアリンクス,missing,shares_missing,shares_missing; div_history_short,
74760,アズワン,missing,shares_missing,shares_missing; div_split_adjusted,
64130,理想科学工業,missing,shares_missing,shares_missing; div_split_adjusted,
41740,アピリッツ,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
96010,松竹,missing,shares_missing,shares_missing; div_split_adjusted,
30540,ハイパー,missing,shares_missing,shares_missing; div_split_adjusted,
13820,ホーブ,missing,shares_missing,shares_missing; div_split_adjusted,
82170,オークワ,missing,shares_missing,shares_missing,
81850,チヨダ,missing,shares_missing,shares_missing,
99360,王将フードサービス,missing,shares_missing,shares_missing; div_split_adjusted,
36590,ネクソン,missing,shares_missing,shares_missing; div_split_adjusted,
22910,福留ハム,missing,shares_missing,shares_missing; div_split_adjusted,
37470,インタートレード,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
47760,サイボウズ,missing,shares_missing,shares_missing; div_split_adjusted,
75270,システムソフト,missing,shares_missing,shares_missing,
48390,ＷＯＷＯＷ,missing,shares_missing,shares_missing; div_split_adjusted,
28840,ヨシムラ・フード・ホールディングス,missing,shares_missing,shares_missing; div_history_short,
43880,エーアイ,missing,shares_missing,shares_missing; div_history_short,
31110,オーミケンシ,missing,shares_missing,shares_missing; div_split_adjusted,
31340,Ｈａｍｅｅ,missing,shares_missing,shares_missing; div_split_adjusted; fcf_payout_extreme:79.56,
19110,住友林業,missing,shares_missing,shares_missing; div_split_adjusted,
98430,ニトリホールディングス,missing,shares_missing,shares_missing; div_split_adjusted,
25330,オエノンホールディングス,missing,shares_missing,shares_missing,
78090,壽屋,missing,shares_missing,shares_missing; div_split_adjusted,
27670,円谷フィールズホールディングス,missing,shares_missing,shares_missing; div_split_adjusted,
58910,魁力屋,missing,shares_missing,shares_missing; div_history_short,
48130,ＡＣＣＥＳＳ,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
72730,イクヨ,missing,shares_missing,shares_missing; div_split_adjusted,
18880,若築建設,missing,shares_missing,shares_missing; div_split_adjusted,
47360,日本ラッド,missing,shares_missing,shares_missing,
81650,千趣会,missing,shares_missing,shares_missing,
43460,ＮＥＸＹＺ．Ｇｒｏｕｐ,missing,shares_missing,shares_missing; div_split_adjusted,
27780,パレモ・ホールディングス,missing,shares_missing,shares_missing,
24590,アウンコンサルティング,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
98120,テーオーホールディングス,missing,shares_missing,shares_missing,
36620,エイチームホールディングス,missing,shares_missing,shares_missing; div_split_adjusted,
38500,エヌ・ティ・ティ・データ・イントラマート,missing,shares_missing,shares_missing; div_split_adjusted,
29290,ファーマフーズ,missing,shares_missing,shares_missing; div_split_adjusted,
23260,デジタルアーツ,missing,shares_missing,shares_missing; div_split_adjusted,
60370,楽待,missing,shares_missing,shares_missing; div_split_adjusted,
52850,ヤマックス,missing,shares_missing,shares_missing; div_split_adjusted,
24840,出前館,missing,shares_missing,shares_missing; div_split_adjusted,
67720,東京コスモス電機,missing,shares_missing,shares_missing; div_split_adjusted,
52620,日本ヒューム,missing,shares_missing,shares_missing; div_split_adjusted,
70590,コプロ・ホールディングス,missing,shares_missing,shares_missing; div_split_adjusted,
47710,エフアンドエム,missing,shares_missing,shares_missing; div_split_adjusted,
72110,三菱自動車工業,missing,shares_missing,shares_missing; div_split_adjusted,
38250,リミックスポイント,missing,shares_missing,shares_missing; div_split_adjusted,
82670,イオン,missing,shares_missing,shares_missing; div_split_adjusted,
36860,ディー・エル・イー,missing,shares_missing,shares_missing; div_history_short,
49360,アクシージア,missing,shares_missing,shares_missing; div_history_short,
43960,システムサポートホールディングス,missing,shares_missing,shares_missing; div_split_adjusted,
96290,ピー・シー・エー,missing,shares_missing,shares_missing; div_split_adjusted,
94170,スマートバリュー,missing,shares_missing,shares_missing; div_split_adjusted,
70640,ハウテレビジョン,missing,shares_missing,shares_missing; div_history_short,
48800,セルソース,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
37530,フライトソリューションズ,missing,shares_missing,shares_missing; div_history_short,
68360,ぷらっとホーム,missing,shares_missing,shares_missing; div_history_short,
31350,マーケットエンタープライズ,missing,shares_missing,shares_missing; div_history_short,
78370,アールシーコア,missing,shares_missing,shares_missing; div_split_adjusted,
99320,杉本商事,missing,shares_missing,shares_missing; div_split_adjusted,
65720,オープングループ,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
78150,東京ボード工業,missing,shares_missing,shares_missing; div_history_short,
22160,カンロ,missing,shares_missing,shares_missing; div_split_adjusted,
87980,アドバンスクリエイト,missing,shares_missing,shares_missing; div_split_adjusted,
70340,プロレド・パートナーズ,missing,shares_missing,shares_missing; div_history_short,
94380,エムティーアイ,missing,shares_missing,shares_missing; div_split_adjusted,
37870,テクノマセマティカル,missing,shares_missing,shares_missing; div_history_short,
45870,ペプチドリーム,missing,shares_missing,shares_missing; div_history_short,
71110,ＩＮＥＳＴ,missing,shares_missing,shares_missing; div_history_short,
24910,バリューコマース,missing,shares_missing,shares_missing; div_split_adjusted,
97040,アゴーラ　ホスピタリティー　グループ,missing,shares_missing,shares_missing; div_history_short,
76030,ジーイエット,missing,shares_missing,shares_missing,
74260,山大,missing,shares_missing,shares_missing; div_split_adjusted,
38230,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ,missing,shares_missing,shares_missing; div_history_short,
33500,メタプラネット,missing,shares_missing,shares_missing; div_history_short,
55350,ミガロホールディングス,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
94250,ＲｅＹｕｕ　Ｊａｐａｎ,missing,shares_missing,shares_missing; div_history_short,
27210,ジェイホールディングス,missing,shares_missing,shares_missing; div_history_short,
23380,クオンタムソリューションズ,missing,shares_missing,shares_missing; div_history_short,
21340,北浜キャピタルパートナーズ,missing,shares_missing,shares_missing; div_history_short,
23230,ｆｏｎｆｕｎ,missing,shares_missing,shares_missing; div_history_short,
26560,ベクターホールディングス,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
26670,イメージ　ワン,missing,shares_missing,shares_missing; div_history_short,
29310,ユーグレナ,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
36560,ＫＬａｂ,missing,shares_missing,shares_missing; div_split_adjusted; div_history_short,
