code,Name,yield_basis,data_fill_reason
36720,オルトプラス,none,yield_calc_failed
37190,ＡＩストーム,none,missing_dps; missing_total_div; missing_shares
38100,サイバーステップホールディングス,none,yield_calc_failed
39150,テラスカイ,none,yield_calc_failed
40590,まぐまぐ,none,yield_calc_failed
44340,サーバーワークス,none,yield_calc_failed
45650,ネクセラファーマ,none,yield_calc_failed
48750,メディシノバ・インク,none,missing_dps; missing_total_div; missing_shares
52570,ノバシステム,none,yield_calc_failed
57210,エス・サイエンス,none,missing_dps; missing_total_div; missing_shares
66200,宮越ホールディングス,none,yield_calc_failed
79920,セーラー万年筆,none,yield_calc_failed
93270,イー・ロジット,none,yield_calc_failed
93990,ビート・ホールディングス・リミテッド（貝徳控股有限公司）,none,missing_dps; missing_total_div; missing_shares
94346,ソフトバンク（優先株式）,none,missing_dps; missing_total_div; missing_shares
